
heading,news_description,page_link,place,time_stamp
,,https://www.thehindu.com/news/national/model-tenancy-act-is-a-model-act-says-puri/article34927194.ece,,
,,https://www.thehindu.com/news/national/cabinet-approves-additional-foodgrain-till-november/article34927140.ece,,
,,https://www.thehindu.com/news/national/navy-iaf-begin-passage-exercise-with-us-carrier-group-in-indian-ocean/article34926577.ece,,
,,https://www.thehindu.com/news/national/bjp-got-76-of-donations-to-parties-by-electoral-trusts-adr/article34923322.ece,,
,,https://www.thehindu.com/news/national/ed-transfers-assets-of-vijay-mallya-nirav-modi-mehul-choksi-worth-844150-cr-to-banks/article34922424.ece,,
,,https://www.thehindu.com/news/national/india-ranked-31-out-of-46-countries-on-level-of-trust-in-news/article34921228.ece,,
,,https://www.thehindu.com/news/national/india-proud-of-its-olympians-contributions-to-sports-pm-modi/article34921140.ece,,
,,https://www.thehindu.com/news/national/coronavirus-live-updates-june-23-2021/article34920915.ece,,
,,https://www.thehindu.com/news/national/sc-stays-bombay-hc-verdict-on-amravati-mp-caste-certificate/article34920829.ece,,
,,https://www.thehindu.com/news/national/gujarat-to-move-hc-on-fine-reduction-for-not-wearing-mask/article34920827.ece,,
,,https://www.thehindu.com/news/national/rajasthan-independent-mlas-supporting-ashok-gehlot-govt-to-meet-in-jaipur/article34920070.ece,,
,,https://www.thehindu.com/news/national/militants-kill-police-inspector-in-srinagar/article34920825.ece,,
,,https://www.thehindu.com/news/national/870-cr-fillip-to-electric-vehicles-in-gujarat/article34920823.ece,,
,,https://www.thehindu.com/news/national/focus-on-people-centric-agenda-in-post-covid-transitions/article34920819.ece,,
,,https://www.thehindu.com/news/national/plea-for-100-procurement-by-centre/article34919937.ece,,
,,https://www.thehindu.com/news/national/sushil-ansal-hid-facts-to-renew-his-passport-police-tell-court/article34919931.ece,,
,,https://www.thehindu.com/news/national/many-opposition-parties-skip-rashtra-manch-meeting-hosted-by-sharad-pawar/article34918333.ece,,
,,https://www.thehindu.com/news/national/quick-vaccination-vital-vk-paul/article34917731.ece,,
,,https://www.thehindu.com/news/national/coronavirus-over-50-lakh-jabs-given-in-a-single-day-again-on-june-22-2021/article34916458.ece,,
,,https://www.thehindu.com/news/national/coronavirus-day-after-record-vaccination-mps-vaccine-numbers-fall/article34915937.ece,,
,,https://www.thehindu.com/news/national/mps-panel-seeks-survey-on-pandemic-impact-on-malnutrition/article34915777.ece,,
,,https://www.thehindu.com/news/national/congress-to-attend-all-party-meet-on-kashmir/article34915398.ece,,
,,https://www.thehindu.com/news/national/right-to-life-should-trump-rights-of-patent-holders-during-pandemic-nhrc/article34914698.ece,,
,,https://www.thehindu.com/news/national/indian-students-unable-to-reach-australia-due-to-travel-restrictions/article34914112.ece,,
,,https://www.thehindu.com/news/national/four-theatre-commands-likely-to-be-raised-by-year-end/article34913243.ece,,
,,https://www.thehindu.com/news/national/nia-arrests-two-in-shaurya-chakra-awardee-murder-case/article34912345.ece,,
,,https://www.thehindu.com/news/national/insistence-on-class-12-cbse-icse-physical-exams-irrational-says-supreme-court/article34912343.ece,,
,,https://www.thehindu.com/news/national/coronavirus-delta-plus-is-a-variant-of-concern-says-government/article34911668.ece,,
,,https://www.thehindu.com/news/national/afghan-violence-has-risen-jaishankar/article34911013.ece,,
,,https://www.thehindu.com/news/national/arnab-goswami-booked-in-trp-manipulation-case/article34910818.ece,,
,,https://www.thehindu.com/news/national/delhi-court-adjourns-inx-media-case-against-p-chidambaram-for-july-9/article34909740.ece,,
,,https://www.thehindu.com/news/national/rural-areas-administered-more-doses-than-urban-in-record-covid-vaccination-on-june-21-government/article34908192.ece,,
,,https://www.thehindu.com/news/national/stop-playing-politics-over-pandemic-bjp-tells-rahul/article34908165.ece,,
,,https://www.thehindu.com/news/national/uk-liaison-officer-joins-navys-information-fusion-centre/article34907784.ece,,
,,https://www.thehindu.com/news/national/no-balance-doses-of-direct-state-procurement-pending-with-covid-vaccine-manufacturers-government/article34906481.ece,,
,,https://www.thehindu.com/news/national/pm-hails-centre-state-bhagidari-in-ushering-reforms-by-conviction-and-incentives-during-covid/article34905689.ece,,
,,https://www.thehindu.com/news/national/britain-posts-liaison-officer-at-indian-navys-information-fusion-centre/article34905498.ece,,
,,https://www.thehindu.com/news/national/rahul-gandhi-releases-white-paper-on-centres-handling-of-covid-19/article34903477.ece,,
,,https://www.thehindu.com/news/national/supreme-court-adjourns-rajiv-gandhi-case-convict-perarivalans-bail-plea/article34900146.ece,,
,,https://www.thehindu.com/news/national/narada-case-sc-judge-recuses-himself-from-hearing-mamata-appeal/article34900037.ece,,
,,https://www.thehindu.com/news/national/india-records-less-than-50k-covid-19-cases-in-a-day-lowest-in-91-days/article34899801.ece,,
,,https://www.thehindu.com/news/national/sc-asks-tamil-nadu-to-hold-local-body-polls-in-newly-carved-districts-by-sept-15/article34899713.ece,,
,,https://www.thehindu.com/news/national/model-tenancy-act-is-a-model-act-says-puri/article34927194.ece,,
,,https://www.thehindu.com/news/national/cabinet-approves-additional-foodgrain-till-november/article34927140.ece,,
,,https://www.thehindu.com/news/national/navy-iaf-begin-passage-exercise-with-us-carrier-group-in-indian-ocean/article34926577.ece,,
,,https://www.thehindu.com/news/national/bjp-got-76-of-donations-to-parties-by-electoral-trusts-adr/article34923322.ece,,
,,https://www.thehindu.com/news/national/ed-transfers-assets-of-vijay-mallya-nirav-modi-mehul-choksi-worth-844150-cr-to-banks/article34922424.ece,,
,,https://www.thehindu.com/news/national/india-ranked-31-out-of-46-countries-on-level-of-trust-in-news/article34921228.ece,,
,,https://www.thehindu.com/news/national/india-proud-of-its-olympians-contributions-to-sports-pm-modi/article34921140.ece,,
,,https://www.thehindu.com/news/national/coronavirus-live-updates-june-23-2021/article34920915.ece,,
,,https://www.thehindu.com/news/national/sc-stays-bombay-hc-verdict-on-amravati-mp-caste-certificate/article34920829.ece,,
,,https://www.thehindu.com/news/national/gujarat-to-move-hc-on-fine-reduction-for-not-wearing-mask/article34920827.ece,,
,,https://www.thehindu.com/news/national/rajasthan-independent-mlas-supporting-ashok-gehlot-govt-to-meet-in-jaipur/article34920070.ece,,
,,https://www.thehindu.com/news/national/militants-kill-police-inspector-in-srinagar/article34920825.ece,,
,,https://www.thehindu.com/news/national/870-cr-fillip-to-electric-vehicles-in-gujarat/article34920823.ece,,
,,https://www.thehindu.com/news/national/focus-on-people-centric-agenda-in-post-covid-transitions/article34920819.ece,,
,,https://www.thehindu.com/news/national/plea-for-100-procurement-by-centre/article34919937.ece,,
,,https://www.thehindu.com/news/national/sushil-ansal-hid-facts-to-renew-his-passport-police-tell-court/article34919931.ece,,
,,https://www.thehindu.com/news/national/many-opposition-parties-skip-rashtra-manch-meeting-hosted-by-sharad-pawar/article34918333.ece,,
,,https://www.thehindu.com/news/national/quick-vaccination-vital-vk-paul/article34917731.ece,,
,,https://www.thehindu.com/news/national/coronavirus-over-50-lakh-jabs-given-in-a-single-day-again-on-june-22-2021/article34916458.ece,,
,,https://www.thehindu.com/news/national/coronavirus-day-after-record-vaccination-mps-vaccine-numbers-fall/article34915937.ece,,
,,https://www.thehindu.com/news/national/mps-panel-seeks-survey-on-pandemic-impact-on-malnutrition/article34915777.ece,,
,,https://www.thehindu.com/news/national/congress-to-attend-all-party-meet-on-kashmir/article34915398.ece,,
,,https://www.thehindu.com/news/national/right-to-life-should-trump-rights-of-patent-holders-during-pandemic-nhrc/article34914698.ece,,
,,https://www.thehindu.com/news/national/indian-students-unable-to-reach-australia-due-to-travel-restrictions/article34914112.ece,,
,,https://www.thehindu.com/news/national/four-theatre-commands-likely-to-be-raised-by-year-end/article34913243.ece,,
,,https://www.thehindu.com/news/national/nia-arrests-two-in-shaurya-chakra-awardee-murder-case/article34912345.ece,,
,,https://www.thehindu.com/news/national/insistence-on-class-12-cbse-icse-physical-exams-irrational-says-supreme-court/article34912343.ece,,
,,https://www.thehindu.com/news/national/coronavirus-delta-plus-is-a-variant-of-concern-says-government/article34911668.ece,,
,,https://www.thehindu.com/news/national/afghan-violence-has-risen-jaishankar/article34911013.ece,,
,,https://www.thehindu.com/news/national/arnab-goswami-booked-in-trp-manipulation-case/article34910818.ece,,
,,https://www.thehindu.com/news/national/delhi-court-adjourns-inx-media-case-against-p-chidambaram-for-july-9/article34909740.ece,,
,,https://www.thehindu.com/news/national/rural-areas-administered-more-doses-than-urban-in-record-covid-vaccination-on-june-21-government/article34908192.ece,,
,,https://www.thehindu.com/news/national/stop-playing-politics-over-pandemic-bjp-tells-rahul/article34908165.ece,,
,,https://www.thehindu.com/news/national/uk-liaison-officer-joins-navys-information-fusion-centre/article34907784.ece,,
,,https://www.thehindu.com/news/national/no-balance-doses-of-direct-state-procurement-pending-with-covid-vaccine-manufacturers-government/article34906481.ece,,
,,https://www.thehindu.com/news/national/pm-hails-centre-state-bhagidari-in-ushering-reforms-by-conviction-and-incentives-during-covid/article34905689.ece,,
,,https://www.thehindu.com/news/national/britain-posts-liaison-officer-at-indian-navys-information-fusion-centre/article34905498.ece,,
,,https://www.thehindu.com/news/national/rahul-gandhi-releases-white-paper-on-centres-handling-of-covid-19/article34903477.ece,,
,,https://www.thehindu.com/news/national/supreme-court-adjourns-rajiv-gandhi-case-convict-perarivalans-bail-plea/article34900146.ece,,
,,https://www.thehindu.com/news/national/narada-case-sc-judge-recuses-himself-from-hearing-mamata-appeal/article34900037.ece,,
,,https://www.thehindu.com/news/national/india-records-less-than-50k-covid-19-cases-in-a-day-lowest-in-91-days/article34899801.ece,,
,,https://www.thehindu.com/news/national/sc-asks-tamil-nadu-to-hold-local-body-polls-in-newly-carved-districts-by-sept-15/article34899713.ece,,
,,https://www.thehindu.com/news/national/model-tenancy-act-is-a-model-act-says-puri/article34927194.ece,,
,,https://www.thehindu.com/news/national/cabinet-approves-additional-foodgrain-till-november/article34927140.ece,,
,,https://www.thehindu.com/news/national/navy-iaf-begin-passage-exercise-with-us-carrier-group-in-indian-ocean/article34926577.ece,,
,,https://www.thehindu.com/news/national/bjp-got-76-of-donations-to-parties-by-electoral-trusts-adr/article34923322.ece,,
,,https://www.thehindu.com/news/national/ed-transfers-assets-of-vijay-mallya-nirav-modi-mehul-choksi-worth-844150-cr-to-banks/article34922424.ece,,
,,https://www.thehindu.com/news/national/india-ranked-31-out-of-46-countries-on-level-of-trust-in-news/article34921228.ece,,
,,https://www.thehindu.com/news/national/india-proud-of-its-olympians-contributions-to-sports-pm-modi/article34921140.ece,,
,,https://www.thehindu.com/news/national/coronavirus-live-updates-june-23-2021/article34920915.ece,,
,,https://www.thehindu.com/news/national/sc-stays-bombay-hc-verdict-on-amravati-mp-caste-certificate/article34920829.ece,,
,,https://www.thehindu.com/news/national/gujarat-to-move-hc-on-fine-reduction-for-not-wearing-mask/article34920827.ece,,
,,https://www.thehindu.com/news/national/rajasthan-independent-mlas-supporting-ashok-gehlot-govt-to-meet-in-jaipur/article34920070.ece,,
,,https://www.thehindu.com/news/national/militants-kill-police-inspector-in-srinagar/article34920825.ece,,
,,https://www.thehindu.com/news/national/870-cr-fillip-to-electric-vehicles-in-gujarat/article34920823.ece,,
,,https://www.thehindu.com/news/national/focus-on-people-centric-agenda-in-post-covid-transitions/article34920819.ece,,
,,https://www.thehindu.com/news/national/plea-for-100-procurement-by-centre/article34919937.ece,,
,,https://www.thehindu.com/news/national/sushil-ansal-hid-facts-to-renew-his-passport-police-tell-court/article34919931.ece,,
,,https://www.thehindu.com/news/national/many-opposition-parties-skip-rashtra-manch-meeting-hosted-by-sharad-pawar/article34918333.ece,,
,,https://www.thehindu.com/news/national/quick-vaccination-vital-vk-paul/article34917731.ece,,
,,https://www.thehindu.com/news/national/coronavirus-over-50-lakh-jabs-given-in-a-single-day-again-on-june-22-2021/article34916458.ece,,
,,https://www.thehindu.com/news/national/coronavirus-day-after-record-vaccination-mps-vaccine-numbers-fall/article34915937.ece,,
,,https://www.thehindu.com/news/national/mps-panel-seeks-survey-on-pandemic-impact-on-malnutrition/article34915777.ece,,
,,https://www.thehindu.com/news/national/congress-to-attend-all-party-meet-on-kashmir/article34915398.ece,,
,,https://www.thehindu.com/news/national/right-to-life-should-trump-rights-of-patent-holders-during-pandemic-nhrc/article34914698.ece,,
,,https://www.thehindu.com/news/national/indian-students-unable-to-reach-australia-due-to-travel-restrictions/article34914112.ece,,
,,https://www.thehindu.com/news/national/four-theatre-commands-likely-to-be-raised-by-year-end/article34913243.ece,,
,,https://www.thehindu.com/news/national/nia-arrests-two-in-shaurya-chakra-awardee-murder-case/article34912345.ece,,
,,https://www.thehindu.com/news/national/insistence-on-class-12-cbse-icse-physical-exams-irrational-says-supreme-court/article34912343.ece,,
,,https://www.thehindu.com/news/national/coronavirus-delta-plus-is-a-variant-of-concern-says-government/article34911668.ece,,
